farmer_id,crop_site_id,village_id,block_id,district_id,state_id,latitude,longitude,CCE_yield,la_median_damdue,la_median_damnotdue,la_median_damtot,med_damnotdue,med_damdue,med_damtot,ins_cat_loss1,ins_cat_loss2,ins_cat_loss3,ins_cat_loss4,numpics,WBI_payout,PBI_payout,jc_damnotdue_orig,jc_damdue_orig,jc_damtot_orig,damnotdue_orig1,damdue_orig1,damtot_orig1,damnotdue_orig2,damdue_orig2,damtot_orig2,damnotdue_orig3,damdue_orig3,damtot_orig3,damnotdue_orig4,damdue_orig4,damtot_orig4,damnotdue_orig5,damdue_orig5,damtot_orig5,damnotdue_orig6,damdue_orig6,damtot_orig6,damnotdue_orig7,damdue_orig7,damtot_orig7
322307.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,23.57296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
322315.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,23.269445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,5.0,1.0,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
322317.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,19.647505,0.0,13.5,13.5,13.5,0.0,13.5,1.0,0.0,0.0,0.0,22,0.0,0.0,,,,0.0,0.0,0.0,,,,20.0,0.0,20.0,12.0,0.0,12.0,15.0,0.0,15.0,,,,,,
322320.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,21.08414,0.0,15.0,15.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,53,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,15.0,0.0,15.0,15.0,0.0,15.0,,,
322322.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,23.937176,0.0,30.0,30.0,30.0,0.0,30.0,0.0,1.0,0.0,0.0,7,0.0,0.0,,,,45.0,0.0,45.0,25.0,5.0,30.0,,,,,,,,,,30.0,0.0,30.0,,,
322325.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,23.026634,0.0,12.5,12.5,12.5,0.0,12.5,1.0,0.0,0.0,0.0,40,0.0,0.0,,,,5.0,0.0,5.0,10.0,0.0,10.0,15.0,0.0,15.0,15.0,0.0,15.0,,,,,,,,,
322328.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,22.298199,0.0,7.5,7.5,7.5,0.0,7.5,1.0,0.0,0.0,0.0,10,0.0,0.0,,,,0.0,0.0,0.0,6.0,0.0,6.0,10.0,0.0,10.0,9.0,0.0,9.0,,,,,,,,,
322331.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,23.755068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,5.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0,,,
322334.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,18.210869,0.0,12.0,12.0,12.0,0.0,12.0,1.0,0.0,0.0,0.0,11,0.0,0.0,,,,15.0,0.0,15.0,5.0,0.0,5.0,10.0,0.0,10.0,14.0,0.0,14.0,,,,,,,,,
329706.0,1,3297.0,20.0,Ludhiana,Punjab,30.8,76.3,21.509062,0.0,30.0,30.0,30.0,0.0,30.0,0.0,1.0,0.0,0.0,24,0.0,3900.0,,,,35.0,0.0,35.0,,,,,,,,,,10.0,10.0,20.0,30.0,0.0,30.0,,,
329714.0,1,3297.0,20.0,Ludhiana,Punjab,30.8,76.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,,,,0.0,0.0,0.0,12.0,5.0,17.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
329725.0,1,3297.0,20.0,Ludhiana,Punjab,30.8,76.3,23.411085,0.0,15.0,15.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,19,0.0,0.0,15.0,0.0,15.0,35.0,0.0,35.0,,,,15.0,0.0,15.0,15.0,0.0,15.0,10.0,0.0,10.0,,,,,,
329728.0,1,3297.0,20.0,Ludhiana,Punjab,30.8,76.3,22.136324,0.0,9.0,9.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,10,0.0,0.0,,,,5.0,0.0,5.0,12.0,6.0,18.0,10.0,0.0,10.0,8.0,0.0,8.0,,,,,,,,,
329735.0,1,3297.0,20.0,Ludhiana,Punjab,30.8,76.3,22.804056,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,20,0.0,0.0,,,,0.0,0.0,0.0,,,,10.0,0.0,10.0,,,,,,,15.0,0.0,15.0,,,
329738.0,1,3297.0,20.0,Ludhiana,Punjab,30.8,76.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
342101.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,,5.0,2.5,8.5,2.5,5.0,8.5,1.0,0.0,0.0,0.0,20,0.0,0.0,,,,0.0,0.0,0.0,7.0,5.0,12.0,5.0,10.0,15.0,0.0,5.0,5.0,,,,,,,,,
342102.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,21.711403,5.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,19,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,5.0,5.0,0.0,5.0,5.0,,,
342103.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,21.286484,2.5,0.0,2.5,0.0,2.5,2.5,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,0.0,0.0,0.0,8.0,6.0,14.0,0.0,5.0,5.0,0.0,0.0,0.0,,,,,,,,,
342104.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,19.263054,0.0,10.0,10.0,15.0,0.0,20.0,1.0,0.0,0.0,0.0,10,0.0,0.0,10.0,0.0,10.0,15.0,0.0,15.0,,,,15.0,5.0,20.0,,,,,,,20.0,0.0,20.0,,,
342111.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,20.214066,4.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,21,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,5.0,10.0,0.0,3.0,3.0,0.0,5.0,5.0,,,,,,
342112.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,21.650702,0.0,5.0,10.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,5.0,10.0,,,,,,,10.0,0.0,10.0,,,
342113.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,5.0,5.0,0.0,0.0,0.0,,,
342125.0,1,3421.0,19.0,Ludhiana,Punjab,30.8,75.9,16.592127,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,12,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,0.0,5.0,,,,,,,10.0,0.0,10.0,,,
363621.0,1,3636.0,31.0,Ludhiana,Punjab,30.8,76.3,22.682652,0.0,10.0,10.0,12.5,0.0,12.5,1.0,0.0,0.0,0.0,28,0.0,0.0,10.0,0.0,10.0,45.0,0.0,45.0,,,,10.0,0.0,10.0,10.0,0.0,10.0,15.0,0.0,15.0,,,,,,
363627.0,1,3636.0,31.0,Ludhiana,Punjab,30.8,76.3,,0.0,15.0,15.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,15.0,0.0,15.0,25.0,6.0,31.0,,,,,,,,,,0.0,0.0,0.0,,,
363628.0,1,3636.0,31.0,Ludhiana,Punjab,30.8,76.3,,0.0,7.5,7.5,7.5,0.0,7.5,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,15.0,0.0,15.0,22.0,6.0,28.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
363636.0,1,3636.0,31.0,Ludhiana,Punjab,30.8,76.3,20.719925,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,63,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,5.0,10.0,,,,,,,5.0,0.0,5.0,,,
363642.0,1,3636.0,31.0,Ludhiana,Punjab,30.8,76.3,15.499474,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,8,0.0,0.0,,,,0.0,0.0,0.0,19.0,9.0,28.0,,,,,,,,,,10.0,0.0,10.0,,,
416501.0,1,4165.0,30.0,Patiala,Punjab,30.200000000000003,76.2,5.746541,0.0,70.0,70.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,2,0.0,7800.0,70.0,0.0,70.0,60.0,0.0,60.0,14.0,4.0,18.0,,,,20.0,0.0,20.0,25.0,0.0,25.0,70.0,0.0,70.0,,,
416502.0,1,4165.0,30.0,Patiala,Punjab,30.200000000000003,76.2,8.9233265,0.0,70.0,70.0,12.0,0.0,15.0,0.0,0.0,1.0,0.0,41,0.0,7800.0,70.0,0.0,70.0,10.0,0.0,10.0,10.0,5.0,15.0,,,,12.0,0.0,12.0,15.0,0.0,15.0,70.0,5.0,75.0,,,
416505.0,1,4165.0,30.0,Patiala,Punjab,30.200000000000003,76.2,5.888181,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,10,0.0,7800.0,,,,60.0,0.0,60.0,,,,15.0,0.0,15.0,,,,,,,70.0,0.0,70.0,,,
416508.0,1,4165.0,30.0,Patiala,Punjab,30.200000000000003,76.2,7.1224737,0.0,80.0,80.0,17.5,0.0,20.0,0.0,0.0,0.0,1.0,5,0.0,13000.0,80.0,0.0,80.0,60.0,0.0,60.0,20.0,5.0,25.0,,,,13.0,0.0,13.0,15.0,0.0,15.0,,,,,,
416510.0,1,4165.0,30.0,Patiala,Punjab,30.200000000000003,76.2,4.0266256,0.0,60.0,60.0,35.0,0.0,35.0,0.0,0.0,1.0,0.0,2,0.0,7800.0,60.0,0.0,60.0,35.0,0.0,35.0,,,,10.0,0.0,10.0,,,,,,,60.0,0.0,60.0,,,
416515.0,1,4165.0,30.0,Patiala,Punjab,30.200000000000003,76.2,6.8796616,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,7,0.0,7800.0,,,,60.0,0.0,60.0,,,,,,,,,,25.0,5.0,30.0,70.0,0.0,70.0,,,
416538.0,1,4165.0,30.0,Patiala,Punjab,30.200000000000003,76.2,3.3184252,0.0,35.0,35.0,35.0,0.0,35.0,0.0,1.0,0.0,0.0,29,0.0,3900.0,,,,65.0,0.0,65.0,,,,10.0,0.0,10.0,40.0,0.0,40.0,30.0,0.0,30.0,,,,,,
423101.0,1,4231.0,32.0,Patiala,Punjab,30.1,76.3,18.696493,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,25,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,0.0,5.0,,,,,,,15.0,0.0,15.0,,,
423105.0,1,4231.0,32.0,Patiala,Punjab,30.1,76.3,,0.0,15.0,15.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,36,0.0,0.0,,,,,,,,,,15.0,0.0,15.0,,,,,,,15.0,0.0,15.0,15.0,5.0,20.0
423110.0,1,4231.0,32.0,Patiala,Punjab,30.1,76.3,10.25879,5.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,25,0.0,0.0,,,,,,,,,,0.0,5.0,5.0,0.0,3.0,3.0,0.0,5.0,5.0,,,,,,
423116.0,1,4231.0,32.0,Patiala,Punjab,30.1,76.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
430704.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
430708.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,20.659222,0.0,20.0,20.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,12,0.0,0.0,20.0,0.0,20.0,75.0,0.0,75.0,,,,15.0,0.0,15.0,,,,,,,10.0,0.0,10.0,,,
430711.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,21.610233,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,35,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,0.0,5.0,,,,,,,2.0,0.0,2.0,,,
430716.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,21.933983,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,49,0.0,0.0,,,,0.0,0.0,0.0,15.0,10.0,25.0,,,,,,,,,,5.0,0.0,5.0,,,
430720.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,17.280092,0.0,20.0,20.0,20.0,0.0,20.0,0.0,1.0,0.0,0.0,73,0.0,0.0,,,,20.0,0.0,20.0,10.0,0.0,10.0,,,,20.0,0.0,20.0,20.0,0.0,20.0,,,,,,
430721.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,16.308846,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,12,0.0,0.0,,,,5.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,5.0,5.0,10.0,,,
430722.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,19.283287,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,12,0.0,0.0,,,,5.0,0.0,5.0,,,,,,,,,,20.0,0.0,20.0,10.0,0.0,10.0,,,
430723.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,21.630466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10.0,0.0,10.0,,,
430727.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,15.924395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,0.0,0.0,0.0,0.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
430730.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
430732.0,1,4307.0,24.0,Patiala,Punjab,30.400000000000002,76.3,23.451553,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,51,0.0,0.0,,,,5.0,0.0,5.0,15.0,0.0,15.0,,,,,,,,,,10.0,0.0,10.0,,,
435502.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,10.117149,0.0,25.0,27.0,25.0,0.0,27.0,0.0,1.0,0.0,0.0,52,0.0,0.0,,,,5.0,0.0,5.0,25.0,2.0,27.0,,,,,,,,,,50.0,0.0,50.0,,,
435508.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,9.307778,0.0,32.5,32.5,32.5,0.0,32.5,0.0,1.0,0.0,0.0,14,0.0,0.0,,,,40.0,0.0,40.0,,,,15.0,0.0,15.0,25.0,0.0,25.0,40.0,0.0,40.0,,,,,,
435511.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,15.843456,0.0,15.0,15.0,20.0,0.0,22.5,1.0,0.0,0.0,0.0,15,0.0,0.0,15.0,0.0,15.0,40.0,0.0,40.0,0.0,20.0,20.0,15.0,0.0,15.0,25.0,0.0,25.0,,,,,,,,,
435513.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,,0.0,70.0,70.0,25.0,0.0,27.5,0.0,0.0,1.0,0.0,11,0.0,0.0,70.0,0.0,70.0,50.0,0.0,50.0,15.0,5.0,20.0,15.0,0.0,15.0,35.0,0.0,35.0,,,,,,,,,
435515.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,6.8594275,0.0,50.0,55.0,50.0,0.0,55.0,0.0,0.0,1.0,0.0,9,0.0,0.0,,,,60.0,0.0,60.0,,,,,,,,,,40.0,0.0,40.0,50.0,5.0,55.0,,,
435516.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,,0.0,5.0,10.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,57,0.0,0.0,,,,5.0,0.0,5.0,5.0,5.0,10.0,,,,,,,,,,10.0,0.0,10.0,,,
435518.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,16.93611,0.0,37.5,37.5,37.5,0.0,37.5,0.0,1.0,0.0,0.0,46,0.0,0.0,,,,60.0,0.0,60.0,20.0,0.0,20.0,,,,35.0,0.0,35.0,40.0,0.0,40.0,,,,,,
435519.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,16.106503,0.0,50.0,50.0,50.0,0.0,50.0,0.0,0.0,1.0,0.0,40,0.0,0.0,,,,70.0,0.0,70.0,,,,35.0,0.0,35.0,,,,,,,50.0,0.0,50.0,,,
435526.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,15.135256,,,,15.0,0.0,15.0,1.0,0.0,0.0,0.0,47,0.0,0.0,15.0,0.0,15.0,60.0,0.0,60.0,15.0,0.0,15.0,,,,,,,,,,10.0,5.0,15.0,,,
435527.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,13.981901,0.0,10.0,10.0,12.5,0.0,15.0,1.0,0.0,0.0,0.0,35,0.0,0.0,10.0,0.0,10.0,45.0,0.0,45.0,10.0,5.0,15.0,15.0,0.0,15.0,6.0,0.0,6.0,,,,,,,,,
435529.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,8.538875,0.0,70.0,70.0,20.0,0.0,20.0,0.0,0.0,1.0,0.0,64,0.0,0.0,70.0,0.0,70.0,50.0,0.0,50.0,8.0,0.0,8.0,,,,10.0,0.0,10.0,30.0,0.0,30.0,,,,,,
435531.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,8.66028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,10.0,10.0,,,
435535.0,1,4355.0,32.0,Patiala,Punjab,30.200000000000003,76.3,19.424927,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,11,0.0,0.0,,,,70.0,0.0,70.0,,,,30.0,0.0,30.0,,,,,,,60.0,0.0,60.0,,,
435811.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,15.843456,0.0,10.0,10.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,11,0.0,0.0,10.0,0.0,10.0,40.0,0.0,40.0,,,,,,,,,,15.0,0.0,15.0,10.0,5.0,15.0,,,
435812.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
435814.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,22.92546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
435815.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,17.78595,10.0,0.0,10.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0
435816.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,16.389782,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,50,0.0,0.0,,,,,,,10.0,0.0,10.0,,,,8.0,0.0,8.0,10.0,0.0,10.0,,,,,,
435818.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,,0.0,20.0,20.0,20.0,0.0,20.0,0.0,1.0,0.0,0.0,30,0.0,3900.0,,,,35.0,0.0,35.0,15.0,0.0,15.0,,,,,,,,,,20.0,0.0,20.0,,,
435819.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,20.416409,2.5,5.0,7.5,5.0,2.5,7.5,1.0,0.0,0.0,0.0,13,0.0,0.0,,,,0.0,0.0,0.0,5.0,5.0,10.0,10.0,5.0,15.0,5.0,0.0,5.0,,,,,,,,,
435826.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,20.537815,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,51,0.0,0.0,10.0,0.0,10.0,50.0,0.0,50.0,,,,5.0,0.0,5.0,,,,,,,10.0,0.0,10.0,,,
435832.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,,0.0,2.5,2.5,2.5,0.0,2.5,1.0,0.0,0.0,0.0,15,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.0,0.0,5.0,5.0,0.0,5.0,,,,,,
435836.0,1,4358.0,30.0,Patiala,Punjab,30.200000000000003,76.3,20.173597,0.0,4.5,4.5,4.5,0.0,4.5,1.0,0.0,0.0,0.0,25,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,5.0,10.0,4.0,0.0,4.0,5.0,0.0,5.0,,,,,,
442701.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,20.65922,0.0,20.0,20.0,20.0,0.0,20.0,0.0,1.0,0.0,0.0,44,0.0,3900.0,,,,10.0,0.0,10.0,20.0,0.0,20.0,35.0,0.0,35.0,20.0,0.0,20.0,,,,,,,,,
442706.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,22.864758,2.0,10.0,10.0,10.0,2.0,10.0,1.0,0.0,0.0,0.0,25,0.0,0.0,,,,5.0,2.0,7.0,,,,20.0,5.0,25.0,,,,,,,10.0,0.0,10.0,,,
442709.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,21.104374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,0.0,0.0,,,,0.0,0.0,0.0,5.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0,,,
442710.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,25.45475,0.0,2.5,2.5,2.5,0.0,2.5,1.0,0.0,0.0,0.0,7,0.0,0.0,,,,0.0,0.0,0.0,5.0,2.0,7.0,,,,3.0,0.0,3.0,2.0,0.0,2.0,,,,,,
442712.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,8.963795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,
442715.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,,,,0.0,0.0,0.0,0.0,50.0,50.0,,,
442719.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
442728.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,20.780626,0.0,3.5,3.5,3.5,0.0,3.5,1.0,0.0,0.0,0.0,21,0.0,0.0,,,,5.0,0.0,5.0,,,,5.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,2.0,,,,,,
442737.0,1,4427.0,12.0,Patiala,Punjab,30.3,76.60000000000001,21.428123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,
453502.0,1,4535.0,32.0,Patiala,Punjab,30.200000000000003,76.4,,0.0,12.5,12.5,12.5,0.0,12.5,1.0,0.0,0.0,0.0,19,0.0,0.0,,,,0.0,0.0,0.0,,,,20.0,0.0,20.0,10.0,0.0,10.0,15.0,0.0,15.0,,,,,,
453504.0,1,4535.0,32.0,Patiala,Punjab,30.200000000000003,76.4,18.979773,0.0,2.5,2.5,2.5,0.0,2.5,1.0,0.0,0.0,0.0,48,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.0,0.0,5.0,5.0,0.0,5.0,,,,,,
453518.0,1,4535.0,32.0,Patiala,Punjab,30.200000000000003,76.4,18.676258,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,10.0,0.0,10.0,,,,5.0,0.0,5.0,,,,,,,10.0,0.0,10.0,,,
453527.0,1,4535.0,32.0,Patiala,Punjab,30.200000000000003,76.4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
453530.0,1,4535.0,32.0,Patiala,Punjab,30.200000000000003,76.4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,,,,0.0,10.0,10.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
453606.0,1,4536.0,24.0,Patiala,Punjab,30.200000000000003,76.2,20.274769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,
453609.0,1,4536.0,24.0,Patiala,Punjab,30.200000000000003,76.2,20.274769,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,15,0.0,0.0,,,,0.0,0.0,0.0,5.0,0.0,5.0,,,,,,,,,,20.0,0.0,20.0,,,
453611.0,1,4536.0,24.0,Patiala,Punjab,30.200000000000003,76.2,21.83281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,10.0,0.0,10.0,,,
453615.0,1,4536.0,24.0,Patiala,Punjab,30.200000000000003,76.2,18.231104,2.5,1.5,4.0,1.5,2.5,4.0,1.0,0.0,0.0,0.0,83,0.0,0.0,,,,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,10.0,3.0,0.0,3.0,,,,,,,,,
