crop_site_id,farmer_id,village_id,block_id,district_id,state_id,latitude_final,longitude_final,latitude,longitude,timestamp
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 01:28:03.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-04 22:27:08.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-28 01:48:47.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-10 23:01:47.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-20 01:01:33.999
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-07 03:39:00.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-12 23:05:51.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-01 02:03:34.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-07 23:36:17.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-02 23:21:14.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:36:55.680
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-17 02:16:59.999
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-15 00:29:20.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-21 22:41:43.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-07 23:06:00.000
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-25 06:08:24.999
1,117901.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-16 01:27:25.999
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 01:57:58.000
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 03:03:08.544
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 03:03:08.544
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-15 02:25:57.000
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-11 01:38:00.000
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-17 01:52:31.999
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 01:53:25.000
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-21 00:33:42.000
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-24 01:50:26.000
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-15 01:49:36.000
1,117912.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-07 00:37:36.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-31 01:18:38.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-24 02:17:41.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-10 03:03:12.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-26 03:19:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-18 04:06:42.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-05 02:08:39.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-18 21:24:05.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-07 00:03:57.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-24 22:50:59.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-19 01:50:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-22 23:06:06.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-15 04:19:48.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-29 01:38:59.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-03 01:29:55.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-14 03:16:27.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-01 00:38:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-03 05:05:51.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-16 05:17:05.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-10 00:10:11.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:08:31.744
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-15 00:14:59.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:08:31.744
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-22 03:20:59.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-13 01:30:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-16 23:13:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 05:35:37.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-07 22:56:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-28 00:43:50.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-20 02:49:48.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-09 22:53:33.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-31 00:57:52.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-30 22:36:55.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-20 23:50:58.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-23 23:22:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-21 01:07:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:08:31.744
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:08:31.744
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-04 01:48:34.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-12 05:23:18.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-17 00:22:58.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-10 06:08:47.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-06 22:12:08.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-06 21:57:53.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-05 22:53:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-28 00:40:07.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-21 23:57:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-20 22:53:43.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-05 01:28:59.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-27 23:03:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-12 22:32:34.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-04 00:18:42.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-02 01:38:10.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-12 02:20:56.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-13 00:52:30.999
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-19 05:46:34.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-26 03:20:00.000
1,117915.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-19 22:57:00.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-12 01:07:39.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-21 21:14:31.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 01:51:03.168
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 01:51:03.168
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-13 01:14:06.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-22 23:15:11.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-18 00:22:04.999
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-21 00:17:51.999
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-04 02:43:49.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-10 21:59:21.999
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-02 23:00:11.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-10 01:14:25.999
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-06 20:42:51.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-06 00:43:16.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-24 21:57:58.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-18 21:15:06.000
1,117916.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-27 22:34:43.000
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:15:04.960
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:15:04.960
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-05 23:44:00.000
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-26 22:18:54.999
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-17 00:27:00.000
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-03 22:25:53.999
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:15:04.960
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-08 01:15:59.999
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-22 02:09:44.000
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-21 22:54:00.000
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-06 23:20:36.000
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-09 01:59:00.000
1,117920.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:15:04.960
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-15 02:55:00.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-23 01:15:31.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-10 01:57:00.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-02 00:07:00.999
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-12 01:23:57.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-28 03:40:51.999
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 01:44:18.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 01:39:19.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:47:51.040
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:47:51.040
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-05 01:03:18.999
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-13 02:20:25.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-10 01:17:54.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-26 02:39:44.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-11 00:53:00.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-29 02:04:37.999
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-24 01:26:15.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-17 00:33:08.999
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-16 00:24:00.000
1,117922.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-18 02:16:26.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-17 23:32:00.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.3,2017-03-04 23:12:28.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.3,2017-01-20 00:18:10.999
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.3,2017-02-05 23:59:10.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-10 23:13:00.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-09 00:38:36.999
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-06 23:35:59.999
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-02 23:48:18.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-16 00:00:00.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.3,2017-02-12 23:45:58.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 01:38:18.999
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-12 23:02:00.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:32:33.536
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:32:33.536
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-04 23:39:09.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 01:34:02.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-27 00:48:00.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.3,2017-02-03 23:32:18.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-17 23:49:07.999
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.3,2017-01-26 23:50:38.000
1,117924.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-30 22:14:00.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-08 00:03:00.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-26 02:03:03.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-20 23:51:59.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-17 00:38:00.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-11 00:14:29.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-01 23:55:05.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-03 00:57:20.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-13 22:41:00.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-29 23:19:00.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-15 01:39:11.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-17 01:36:49.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-03 02:22:00.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-24 01:06:10.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-07 00:48:14.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-29 23:54:33.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-01 00:01:59.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-13 00:28:07.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-05 00:37:12.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-30 01:48:15.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 00:42:33.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-09 00:54:33.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-12 02:06:59.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-04 00:22:43.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-06 00:49:43.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-16 23:36:04.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-17 02:10:16.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-07 23:14:18.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 01:44:29.952
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-01 22:45:53.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 01:44:29.952
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-05 22:50:59.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-10 00:04:38.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-27 23:32:37.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-26 02:55:28.000
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-13 00:24:56.999
1,117930.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-10 01:08:00.000
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-16 01:15:59.999
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-04 22:59:00.000
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-17 23:18:00.000
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-23 04:20:27.000
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-15 23:30:26.000
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:01:58.528
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 02:01:58.528
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-03-16 23:59:02.000
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-08 03:02:41.000
1,117933.0,1179.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-22 00:22:47.999
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-11-29 23:23:00.000
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-13 23:19:59.999
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-04 22:40:03.000
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-02-15 21:52:40.000
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-22 22:00:02.999
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-09 00:16:39.000
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-12 01:25:00.000
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,,,2017-04-06 00:47:42.080
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-18 00:20:35.000
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2016-12-10 03:03:00.000
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-04-05 23:35:08.999
1,125901.0,1259.0,3.0,Fategharh,Punjab,30.700000000000003,76.4,30.700000000000003,76.4,2017-01-21 00:28:23.000
